Time,Symbol,Price,Quantity,Type,Status,Value,Tag
2023-02-01T15:00:00Z,JPM,130.359499784,12,Market,Filled,1564.313997408,"" 
2023-02-01T15:00:00Z,MA,364.18576638,4,Market,Filled,1456.74306552,"" 
2023-02-01T15:00:00Z,ORCL,85.339462509,19,Market,Filled,1621.449787671,"" 
2023-02-01T15:00:00Z,AXP,168.696165716,9,Market,Filled,1518.265491444,"" 
2023-02-01T15:00:00Z,NFLX,35.386,47,Market,Filled,1663.142,"" 
2023-02-01T15:00:00Z,CAT,240.287278021,6,Market,Filled,1441.723668126,"" 
2023-02-01T15:00:00Z,RTX,93.014818175,17,Market,Filled,1581.251908975,"" 
2023-02-01T15:00:00Z,UBER,30.93,53,Market,Filled,1639.29,"" 
2023-02-01T15:00:00Z,V,224.602038358,7,Market,Filled,1572.214268506,"" 
2023-02-01T15:00:00Z,GS,337.486392549,4,Market,Filled,1349.945570196,"" 
2023-02-01T15:00:00Z,COP,109.666620672,15,Market,Filled,1644.99931008,"" 
2023-02-01T15:00:00Z,BLK,702.336212322,2,Market,Filled,1404.672424644,"" 
2023-02-01T15:00:00Z,MS,88.16754846,18,Market,Filled,1587.01587228,"" 
2023-02-01T15:00:00Z,GE,63.164397456306,26,Market,Filled,1642.2743338639,"" 
2023-02-01T15:00:00Z,XOM,103.991106296,16,Market,Filled,1663.857700736,"" 
2023-02-01T15:00:00Z,XLE,40.6228963205,153,Market,Filled,6215.3031370365,"" 
2023-02-01T15:00:00Z,MOO,84.210564356,74,Market,Filled,6231.581762344,"" 
2023-02-01T15:00:00Z,GLD,179.41,34,Market,Filled,6099.94,"" 
2023-02-01T15:00:00Z,SOYB,28.19,221,Market,Filled,6229.99,"" 
2023-02-01T15:00:00Z,PFF,27.55798416,226,Market,Filled,6228.10442016,"" 
2023-02-01T15:00:00Z,JEPI,43.092751473,145,Market,Filled,6248.448963585,"" 
2023-02-01T15:00:00Z,VYM,101.563495451,61,Market,Filled,6195.373222511,"" 
2023-02-01T15:00:00Z,DVY,111.25716495,56,Market,Filled,6230.4012372,"" 
2023-02-01T15:00:00Z,LQD,96.635433961,64,Market,Filled,6184.667773504,"" 
2023-02-01T15:00:00Z,SHY,73.05031208,85,Market,Filled,6209.2765268,"" 
2023-02-01T15:00:00Z,HYG,63.292591744,98,Market,Filled,6202.673990912,"" 
2023-02-01T15:00:00Z,SHV,95.474887944,65,Market,Filled,6205.86771636,"" 
2023-03-01T15:00:00Z,MA,349.140747267,-4,Market,Filled,-1396.562989068,"Liquidated" 
2023-03-01T15:00:00Z,LQD,92.606682176,-64,Market,Filled,-5926.827659264,"Liquidated" 
2023-03-01T15:00:00Z,RTX,91.878068199,-17,Market,Filled,-1561.927159383,"Liquidated" 
2023-03-01T15:00:00Z,GS,324.422760285,-4,Market,Filled,-1297.69104114,"Liquidated" 
2023-03-01T15:00:00Z,COP,93.4151712,-15,Market,Filled,-1401.227568,"Liquidated" 
2023-03-01T15:00:00Z,XOM,99.039803016,-16,Market,Filled,-1584.636848256,"Liquidated" 
2023-03-01T15:00:00Z,VYM,97.996807744,-61,Market,Filled,-5977.805272384,"Liquidated" 
2023-03-01T15:00:00Z,NFLX,32.213,-47,Market,Filled,-1514.011,"Liquidated" 
2023-03-01T15:00:00Z,MOO,81.187667996,-74,Market,Filled,-6007.887431704,"Liquidated" 
2023-03-01T15:00:00Z,DVY,107.175551625,-56,Market,Filled,-6001.830891,"Liquidated" 
2023-03-01T15:00:00Z,BLK,637.783557726,-2,Market,Filled,-1275.567115452,"Liquidated" 
2023-03-01T15:00:00Z,XLE,37.8041831765,-153,Market,Filled,-5784.0400260045,"Liquidated" 
2023-03-01T15:00:00Z,CAT,228.153384795,-6,Market,Filled,-1368.92030877,"Liquidated" 
2023-03-01T15:00:00Z,NVDA,23.1907131328,72,Market,Filled,1669.7313455616,"" 
2023-03-01T15:00:00Z,AXP,167.64476872,1,Market,Filled,167.64476872,"" 
2023-03-01T15:00:00Z,ORCL,84.30732478,1,Market,Filled,84.30732478,"" 
2023-03-01T15:00:00Z,ABNB,123.28,13,Market,Filled,1602.64,"" 
2023-03-01T15:00:00Z,AVGO,56.8208097625,29,Market,Filled,1647.8034831125,"" 
2023-03-01T15:00:00Z,ABBV,138.08592855,12,Market,Filled,1657.0311426,"" 
2023-03-01T15:00:00Z,SQ,76.73,22,Market,Filled,1688.06,"" 
2023-03-01T15:00:00Z,UPS,155.659038544,10,Market,Filled,1556.59038544,"" 
2023-03-01T15:00:00Z,LMT,437.52263475,3,Market,Filled,1312.56790425,"" 
2023-03-01T15:00:00Z,AAPL,145.304955718,11,Market,Filled,1598.354512898,"" 
2023-03-01T15:00:00Z,MS,87.415683,1,Market,Filled,87.415683,"" 
2023-03-01T15:00:00Z,GE,66.484295583047,-1,Market,Filled,-66.484295583047,"" 
2023-03-01T15:00:00Z,UBER,33.26,-3,Market,Filled,-99.78,"" 
2023-03-01T15:00:00Z,SOYB,27.5,-4,Market,Filled,-110,"" 
2023-03-01T15:00:00Z,CPER,24.84,240,Market,Filled,5961.6,"" 
2023-03-01T15:00:00Z,GLD,169.78,1,Market,Filled,169.78,"" 
2023-03-01T15:00:00Z,DBA,17.90269509,334,Market,Filled,5979.50016006,"" 
2023-03-01T15:00:00Z,PFF,26.96923671,-6,Market,Filled,-161.81542026,"" 
2023-03-01T15:00:00Z,QYLD,11.37562712,523,Market,Filled,5949.45298376,"" 
2023-03-01T15:00:00Z,JEPI,42.124718691,-4,Market,Filled,-168.498874764,"" 
2023-03-01T15:00:00Z,HDV,89.696096868,66,Market,Filled,5919.942393288,"" 
2023-03-01T15:00:00Z,SHY,72.462004069,-3,Market,Filled,-217.386012207,"" 
2023-03-01T15:00:00Z,BND,64.527211456,92,Market,Filled,5936.503453952,"" 
2023-03-01T15:00:00Z,HYG,62.099834429,-2,Market,Filled,-124.199668858,"" 
2023-03-01T15:00:00Z,SHV,95.752424869,-3,Market,Filled,-287.257274607,"" 
2023-03-22T14:30:00Z,NVDA,26.1749073996,-72,Market,Filled,-1884.5933327712,"Liquidated" 
2023-03-22T14:30:00Z,JPM,121.59497497,-12,Market,Filled,-1459.13969964,"Liquidated" 
2023-03-22T14:30:00Z,AXP,158.736831786,-10,Market,Filled,-1587.36831786,"Liquidated" 
2023-03-22T14:30:00Z,ORCL,84.50024772,-20,Market,Filled,-1690.0049544,"Liquidated" 
2023-03-22T14:30:00Z,ABNB,123.69,-13,Market,Filled,-1607.97,"Liquidated" 
2023-03-22T14:30:00Z,SQ,77.47,-22,Market,Filled,-1704.34,"Liquidated" 
2023-03-22T14:30:00Z,UPS,159.545389649,-10,Market,Filled,-1595.45389649,"Liquidated" 
2023-03-22T14:30:00Z,AAPL,157.005449744,-11,Market,Filled,-1727.059947184,"Liquidated" 
2023-03-22T14:30:00Z,V,216.96740006,-7,Market,Filled,-1518.77180042,"Liquidated" 
2023-03-22T14:30:00Z,MS,80.42242836,-19,Market,Filled,-1528.02613884,"Liquidated" 
2023-03-22T14:30:00Z,UBER,32.86,-50,Market,Filled,-1643,"Liquidated" 
2023-03-22T14:30:00Z,SOYB,26.81,-217,Market,Filled,-5817.77,"Liquidated" 
2023-03-22T14:30:00Z,DBA,17.59234624,-334,Market,Filled,-5875.84364416,"Liquidated" 
2023-03-22T14:30:00Z,PFF,25.193943716,-220,Market,Filled,-5542.66761752,"Liquidated" 
2023-03-22T14:30:00Z,HYG,62.007312705,-96,Market,Filled,-5952.70201968,"Liquidated" 
2023-04-03T14:00:00Z,ABBV,142.96693863,-12,Market,Filled,-1715.60326356,"Liquidated" 
2023-04-03T14:00:00Z,LMT,435.705235875,-3,Market,Filled,-1307.115707625,"Liquidated" 
2023-04-03T14:00:00Z,NVDA,27.7514562708,82,Market,Filled,2275.6194142056,"" 
2023-04-03T14:00:00Z,AVGO,61.7799299068,7,Market,Filled,432.4595093476,"" 
2023-04-03T14:00:00Z,ORCL,89.61270563,25,Market,Filled,2240.31764075,"" 
2023-04-03T14:00:00Z,NFLX,34.548,66,Market,Filled,2280.168,"" 
2023-04-03T14:00:00Z,GE,75.100827228719,5,Market,Filled,375.5041361436,"" 
2023-04-03T14:00:00Z,CPER,24.94,-15,Market,Filled,-374.1,"" 
2023-04-03T14:00:00Z,GLD,183.22,-5,Market,Filled,-916.1,"" 
2023-04-03T14:00:00Z,SLV,22.12,254,Market,Filled,5618.48,"" 
2023-04-03T14:00:00Z,QYLD,12.016128635,482,Market,Filled,5791.77400207,"" 
2023-04-03T14:00:00Z,HDV,91.683758556,65,Market,Filled,5959.44430614,"" 
2023-04-03T14:00:00Z,JEPI,43.08845268,139,Market,Filled,5989.29492252,"" 
2023-04-03T14:00:00Z,LQD,96.170432914,87,Market,Filled,8366.827663518,"" 
2023-04-03T14:00:00Z,SHY,73.65639892,32,Market,Filled,2357.00476544,"" 
2023-04-03T14:00:00Z,BND,66.253978848,34,Market,Filled,2252.635280832,"" 
2023-04-03T14:00:00Z,SHV,96.24053855,25,Market,Filled,2406.01346375,"" 
2023-05-01T14:00:00Z,AVGO,60.33158663,-36,Market,Filled,-2171.93711868,"Liquidated" 
2023-05-01T14:00:00Z,NFLX,32.993,-66,Market,Filled,-2177.538,"Liquidated" 
2023-05-01T14:00:00Z,CPER,23.85,-225,Market,Filled,-5366.25,"Liquidated" 
2023-05-01T14:00:00Z,SHY,73.836248164,-114,Market,Filled,-8417.332290696,"Liquidated" 
2023-05-01T14:00:00Z,META,238.448796384,5,Market,Filled,1192.24398192,"" 
2023-05-01T14:00:00Z,PG,145.765175808,9,Market,Filled,1311.886582272,"" 
2023-05-01T14:00:00Z,JPM,129.767975424,10,Market,Filled,1297.67975424,"" 
2023-05-01T14:00:00Z,ISRG,301.22,4,Market,Filled,1204.88,"" 
2023-05-01T14:00:00Z,ORCL,91.760602893,-11,Market,Filled,-1009.366631823,"" 
2023-05-01T14:00:00Z,LLY,387.583675028,3,Market,Filled,1162.751025084,"" 
2023-05-01T14:00:00Z,PEP,172.525332105,7,Market,Filled,1207.677324735,"" 
2023-05-01T14:00:00Z,MA,374.03844702,3,Market,Filled,1122.11534106,"" 
2023-05-01T14:00:00Z,NVDA,27.7234820196,-34,Market,Filled,-942.5983886664,"" 
2023-05-01T14:00:00Z,MRK,105.36065925,12,Market,Filled,1264.327911,"" 
2023-05-01T14:00:00Z,MSFT,300.151816434,4,Market,Filled,1200.607265736,"" 
2023-05-01T14:00:00Z,MCD,275.9755635,4,Market,Filled,1103.902254,"" 
2023-05-01T14:00:00Z,CMCSA,33.425109751031,40,Market,Filled,1337.0043900413,"" 
2023-05-01T14:00:00Z,GE,77.748209945882,-13,Market,Filled,-1010.7267292965,"" 
2023-05-01T14:00:00Z,XOM,106.7686818,12,Market,Filled,1281.2241816,"" 
2023-05-01T14:00:00Z,DBA,18.57659545,439,Market,Filled,8155.12540255,"" 
2023-05-01T14:00:00Z,PPLT,99.41,82,Market,Filled,8151.62,"" 
2023-05-01T14:00:00Z,GLD,184.8,14,Market,Filled,2587.2,"" 
2023-05-01T14:00:00Z,SLV,23,101,Market,Filled,2323,"" 
2023-05-01T14:00:00Z,QYLD,12.236592914,-551,Market,Filled,-6742.362695614,"" 
2023-05-01T14:00:00Z,HDV,92.675811816,-72,Market,Filled,-6672.658450752,"" 
2023-05-01T14:00:00Z,JEPI,44.07908202,-154,Market,Filled,-6788.17863108,"" 
2023-05-01T14:00:00Z,VYM,98.657103032,56,Market,Filled,5524.797769792,"" 
2023-05-01T14:00:00Z,LQD,96.751316775,-26,Market,Filled,-2515.53423615,"" 
2023-05-01T14:00:00Z,BND,66.64333104,-38,Market,Filled,-2532.44657952,"" 
2023-05-01T14:00:00Z,HYG,63.459781824,93,Market,Filled,5901.759709632,"" 
2023-05-01T14:00:00Z,SHV,96.53849115,-26,Market,Filled,-2510.0007699,"" 
2023-05-03T14:30:00Z,DBA,18.21304394,-439,Market,Filled,-7995.52628966,"Liquidated" 
2023-05-10T14:30:00Z,HDV,89.943156018,-59,Market,Filled,-5306.646205062,"Liquidated" 
2023-05-10T14:30:00Z,VYM,96.062321494,-56,Market,Filled,-5379.490003664,"Liquidated" 
2023-05-24T14:30:00Z,BND,65.56093997,-88,Market,Filled,-5769.36271736,"Liquidated" 
2023-06-01T14:00:00Z,MA,359.26509468,-3,Market,Filled,-1077.79528404,"Liquidated" 
2023-06-01T14:00:00Z,PPLT,92.21,-82,Market,Filled,-7561.22,"Liquidated" 
2023-06-01T14:00:00Z,MRK,100.76310321,-12,Market,Filled,-1209.15723852,"Liquidated" 
2023-06-01T14:00:00Z,MCD,266.04697518,-4,Market,Filled,-1064.18790072,"Liquidated" 
2023-06-01T14:00:00Z,XOM,93.159717348,-12,Market,Filled,-1117.916608176,"Liquidated" 
2023-06-01T14:00:00Z,PG,133.032394752,-9,Market,Filled,-1197.291552768,"Liquidated" 
2023-06-01T14:00:00Z,PEP,164.806927075,-7,Market,Filled,-1153.648489525,"Liquidated" 
2023-06-01T14:00:00Z,CMCSA,31.793040094346,-40,Market,Filled,-1271.7216037738,"Liquidated" 
2023-06-01T14:00:00Z,CRM,220.698457128,6,Market,Filled,1324.190742768,"" 
2023-06-01T14:00:00Z,NVDA,37.7992078536,-11,Market,Filled,-415.7912863896,"" 
2023-06-01T14:00:00Z,ORCL,102.667648059,-1,Market,Filled,-102.667648059,"" 
2023-06-01T14:00:00Z,AVGO,77.8060793832,18,Market,Filled,1400.5094288976,"" 
2023-06-01T14:00:00Z,JPM,127.393026221,1,Market,Filled,127.393026221,"" 
2023-06-01T14:00:00Z,ADBE,417.79,3,Market,Filled,1253.37,"" 
2023-06-01T14:00:00Z,NFLX,39.523,36,Market,Filled,1422.828,"" 
2023-06-01T14:00:00Z,AAPL,174.9604972,8,Market,Filled,1399.6839776,"" 
2023-06-01T14:00:00Z,AMD,118.21,12,Market,Filled,1418.52,"" 
2023-06-01T14:00:00Z,UBER,37.93,37,Market,Filled,1403.41,"" 
2023-06-01T14:00:00Z,SLV,21.61,84,Market,Filled,1815.24,"" 
2023-06-01T14:00:00Z,GLD,182.32,8,Market,Filled,1458.56,"" 
2023-06-01T14:00:00Z,DBA,18.14210706,522,Market,Filled,9470.17988532,"" 
2023-06-01T14:00:00Z,PFF,25.558358524,283,Market,Filled,7233.015462292,"" 
2023-06-01T14:00:00Z,QYLD,12.604965408,120,Market,Filled,1512.59584896,"" 
2023-06-01T14:00:00Z,JEPI,43.31304693,41,Market,Filled,1775.83492413,"" 
2023-06-01T14:00:00Z,LQD,95.039458764,29,Market,Filled,2756.144304156,"" 
2023-06-01T14:00:00Z,HYG,62.678184183,44,Market,Filled,2757.840104052,"" 
2023-06-01T14:00:00Z,SHV,96.852104681,28,Market,Filled,2711.858931068,"" 
2023-07-03T14:00:00Z,PFF,26.094134709,-283,Market,Filled,-7384.640122647,"Liquidated" 
2023-07-03T14:00:00Z,CRM,208.723950456,-6,Market,Filled,-1252.343702736,"Liquidated" 
2023-07-03T14:00:00Z,SLV,20.89,-439,Market,Filled,-9170.71,"Liquidated" 
2023-07-03T14:00:00Z,QYLD,12.811174325,-574,Market,Filled,-7353.61406255,"Liquidated" 
2023-07-03T14:00:00Z,JPM,136.526724144,-11,Market,Filled,-1501.793965584,"Liquidated" 
2023-07-03T14:00:00Z,SHV,97.31179578,-89,Market,Filled,-8660.74982442,"Liquidated" 
2023-07-03T14:00:00Z,AMD,113.91,-12,Market,Filled,-1366.92,"Liquidated" 
2023-07-03T14:00:00Z,META,284.745487626,6,Market,Filled,1708.472925756,"" 
2023-07-03T14:00:00Z,NVDA,42.2674731076,41,Market,Filled,1732.9663974116,"" 
2023-07-03T14:00:00Z,AVGO,83.9780321778,21,Market,Filled,1763.5386757338,"" 
2023-07-03T14:00:00Z,ORCL,115.347330228,15,Market,Filled,1730.20995342,"" 
2023-07-03T14:00:00Z,ISRG,341.94,5,Market,Filled,1709.7,"" 
2023-07-03T14:00:00Z,LLY,459.881365918,4,Market,Filled,1839.525463672,"" 
2023-07-03T14:00:00Z,ABNB,128.16,25,Market,Filled,3204,"" 
2023-07-03T14:00:00Z,ADBE,488.99,3,Market,Filled,1466.97,"" 
2023-07-03T14:00:00Z,AMZN,130.36,25,Market,Filled,3259,"" 
